inf 270.073 0.2 0.004 2.5 0.05 0.0005 0.5
270.073 270.388 0.15 0.004 2.5 0.05 0.0005 0.5
270.073 221.698 0.25 0.004 2.5 0.05 0.0005 0.5
221.698 253.702 0.25 0.0035 2.5 0.055 0.0005 0.5
221.698 215.066 0.25 0.0045 2.5 0.055 0.0005 0.5
215.066 214.254 0.25 0.0045 2 0.055 0.00055 0.5
214.254 225.828 0.195 0.0045 2 0.055 0.00055 0.55
214.254 298.783 0.305 0.0045 2 0.055 0.00055 0.55
214.254 232.471 0.25 0.00395 2 0.0495 0.00055 0.55
214.254 223.789 0.25 0.00505 2 0.0495 0.00055 0.55
214.254 302.89 0.25 0.0045 1.45 0.0495 0.000495 0.55
214.254 214.971 0.25 0.0045 2.55 0.0495 0.000495 0.55
214.254 217.436 0.2005 0.0045 2 0.0495 0.000495 0.495
214.254 264.801 0.2995 0.0045 2 0.0495 0.000495 0.495
214.254 244.112 0.25 0.004005 2 0.04455 0.000495 0.495
214.254 215.837 0.25 0.004995 2 0.04455 0.000495 0.495
214.254 282.965 0.25 0.0045 1.505 0.04455 0.0004455 0.495
214.254 236.375 0.25 0.0045 2.495 0.04455 0.0004455 0.495
214.254 236.222 0.20545 0.0045 2 0.04455 0.0004455 0.4455
214.254 262.143 0.29455 0.0045 2 0.04455 0.0004455 0.4455
214.254 234.465 0.25 0.0040545 2 0.040095 0.0004455 0.4455
214.254 224.196 0.25 0.0049455 2 0.040095 0.0004455 0.4455
214.254 273.521 0.25 0.0045 1.5545 0.040095 0.00040095 0.4455
214.254 220.508 0.25 0.0045 2.4455 0.040095 0.00040095 0.4455
214.254 239.118 0.209905 0.0045 2 0.040095 0.00040095 0.40095
214.254 251.414 0.290095 0.0045 2 0.040095 0.00040095 0.40095
214.254 223.804 0.25 0.00409905 2 0.0360855 0.00040095 0.40095
214.254 235.027 0.25 0.00490095 2 0.0360855 0.00040095 0.40095
214.254 272.05 0.25 0.0045 1.59905 0.0360855 0.000360855 0.40095
214.254 227.853 0.25 0.0045 2.40095 0.0360855 0.000360855 0.40095
214.254 243.917 0.213915 0.0045 2 0.0360855 0.000360855 0.360855
214.254 261.839 0.286086 0.0045 2 0.0360855 0.000360855 0.360855
214.254 218.1 0.25 0.00413915 2 0.032477 0.000360855 0.360855
214.254 208.765 0.25 0.00486086 2 0.032477 0.000360855 0.360855
208.765 240.089 0.25 0.00486086 1.63914 0.032477 0.000396941 0.360855
208.765 227.542 0.25 0.00486086 2.36085 0.032477 0.000396941 0.360855
208.765 233.62 0.217523 0.00486086 2 0.032477 0.000396941 0.32477
208.765 242.759 0.282477 0.00486086 2 0.032477 0.000396941 0.32477
208.765 215.951 0.25 0.00446391 2 0.0292293 0.000396941 0.32477
208.765 217.892 0.25 0.0052578 2 0.0292293 0.000396941 0.32477
208.765 307.74 0.25 0.00486086 1.67523 0.0292293 0.000357246 0.32477
208.765 224.275 0.25 0.00486086 2.32477 0.0292293 0.000357246 0.32477
208.765 242.911 0.220771 0.00486086 2 0.0292293 0.000357246 0.292293
208.765 248.787 0.279229 0.00486086 2 0.0292293 0.000357246 0.292293
208.765 228.855 0.25 0.00450361 2 0.0263063 0.000357246 0.292293
208.765 227.598 0.25 0.0052181 2 0.0263063 0.000357246 0.292293
208.765 245.724 0.25 0.00486086 1.70771 0.0263063 0.000321522 0.292293
208.765 227.056 0.25 0.00486086 2.29229 0.0263063 0.000321522 0.292293
208.765 217.425 0.223694 0.00486086 2 0.0263063 0.000321522 0.263063
inf 283.278 0.25 0.005 2 0.05 0.0005 0.5
283.278 214.726 0.2 0.005 2 0.05 0.0005 0.5
214.726 222.701 0.2 0.0045 2 0.0625 0.0005 0.5
214.726 205.698 0.2 0.0055 2 0.0625 0.0005 0.5
205.698 259.242 0.2 0.0055 1.5 0.0625 0.000625 0.5
205.698 215.19 0.2 0.0055 2.5 0.0625 0.000625 0.5
205.698 249.501 0.1375 0.0055 2 0.0625 0.000625 0.375
205.698 225.371 0.2625 0.0055 2 0.0625 0.000625 0.375
205.698 222.484 0.2 0.004875 2 0.046875 0.000625 0.375
205.698 201.757 0.2 0.006125 2 0.046875 0.000625 0.375
201.757 236.671 0.2 0.006125 1.625 0.046875 0.00078125 0.375
201.757 205.128 0.2 0.006125 2.375 0.046875 0.00078125 0.375
201.757 229.319 0.153125 0.006125 2 0.046875 0.00078125 0.28125
201.757 230.872 0.246875 0.006125 2 0.046875 0.00078125 0.28125
201.757 213.928 0.2 0.00534375 2 0.0351562 0.00078125 0.28125
201.757 195.972 0.2 0.00690625 2 0.0351562 0.00078125 0.28125
195.972 206.09 0.2 0.00690625 1.71875 0.0351562 0.000976562 0.28125
195.972 215.899 0.2 0.00690625 2.28125 0.0351562 0.000976562 0.28125
195.972 221.328 0.164844 0.00690625 2 0.0351562 0.000976562 0.210938
195.972 194.064 0.235156 0.00690625 2 0.0351562 0.000976562 0.210938
194.064 217.604 0.235156 0.00592969 2 0.0439453 0.000976562 0.210938
194.064 189.119 0.235156 0.00788281 2 0.0439453 0.000976562 0.210938
189.119 229.617 0.235156 0.00788281 1.78906 0.0439453 0.0012207 0.210938
189.119 199.923 0.235156 0.00788281 2.21094 0.0439453 0.0012207 0.210938
189.119 194.473 0.191211 0.00788281 2 0.0439453 0.0012207 0.158203
189.119 238.558 0.279102 0.00788281 2 0.0439453 0.0012207 0.158203
189.119 207.828 0.235156 0.00666211 2 0.032959 0.0012207 0.158203
189.119 197.2 0.235156 0.00910352 2 0.032959 0.0012207 0.158203
189.119 224.709 0.235156 0.00788281 1.8418 0.032959 0.000915527 0.158203
189.119 195.852 0.235156 0.00788281 2.1582 0.032959 0.000915527 0.158203
189.119 209.925 0.202197 0.00788281 2 0.032959 0.000915527 0.118652
189.119 223.4 0.268115 0.00788281 2 0.032959 0.000915527 0.118652
189.119 249.572 0.235156 0.00696729 2 0.0247192 0.000915527 0.118652
189.119 244.693 0.235156 0.00879834 2 0.0247192 0.000915527 0.118652
189.119 218.357 0.235156 0.00788281 1.88135 0.0247192 0.000686646 0.118652
189.119 196.642 0.235156 0.00788281 2.11865 0.0247192 0.000686646 0.118652
189.119 199.306 0.210437 0.00788281 2 0.0247192 0.000686646 0.0889893
189.119 247.565 0.259875 0.00788281 2 0.0247192 0.000686646 0.0889893
189.119 200.212 0.235156 0.00719617 2 0.0185394 0.000686646 0.0889893
189.119 192.594 0.235156 0.00856946 2 0.0185394 0.000686646 0.0889893
189.119 202.798 0.235156 0.00788281 1.91101 0.0185394 0.000514984 0.0889893
189.119 200.244 0.235156 0.00788281 2.08899 0.0185394 0.000514984 0.0889893
189.119 207.687 0.216617 0.00788281 2 0.0185394 0.000514984 0.0667419
189.119 211.981 0.253696 0.00788281 2 0.0185394 0.000514984 0.0667419
189.119 205.729 0.235156 0.00736783 2 0.0139046 0.000514984 0.0667419
189.119 198.266 0.235156 0.0083978 2 0.0139046 0.000514984 0.0667419
189.119 200.967 0.235156 0.00788281 1.93326 0.0139046 0.000386238 0.0667419
189.119 196.624 0.235156 0.00788281 2.06674 0.0139046 0.000386238 0.0667419
189.119 200.462 0.221252 0.00788281 2 0.0139046 0.000386238 0.0500565
189.119 210.308 0.249061 0.00788281 2 0.0139046 0.000386238 0.0500565
189.119 206.049 0.235156 0.00749657 2 0.0104284 0.000386238 0.0500565
189.119 218.222 0.235156 0.00826905 2 0.0104284 0.000386238 0.0500565
189.119 203.83 0.235156 0.00788281 1.94994 0.0104284 0.000289679 0.0500565
189.119 193.321 0.235156 0.00788281 2.05006 0.0104284 0.000289679 0.0500565
189.119 191.099 0.224728 0.00788281 2 0.0104284 0.000289679 0.0375423
189.119 203.638 0.245585 0.00788281 2 0.0104284 0.000289679 0.0375423
189.119 214.143 0.235156 0.00759313 2 0.00782132 0.000289679 0.0375423
189.119 190.412 0.235156 0.00817249 2 0.00782132 0.000289679 0.0375423
189.119 197.048 0.235156 0.00788281 1.96246 0.00782132 0.000217259 0.0375423
189.119 190.532 0.235156 0.00788281 2.03754 0.00782132 0.000217259 0.0375423
189.119 201.705 0.227335 0.00788281 2 0.00782132 0.000217259 0.0281568
189.119 209.646 0.242978 0.00788281 2 0.00782132 0.000217259 0.0281568
189.119 225.909 0.235156 0.00766555 2 0.00586599 0.000217259 0.0281568
189.119 197.145 0.235156 0.00810007 2 0.00586599 0.000217259 0.0281568
189.119 210.957 0.235156 0.00788281 1.97184 0.00586599 0.000162944 0.0281568
189.119 204.456 0.235156 0.00788281 2.02816 0.00586599 0.000162944 0.0281568
189.119 199.22 0.22929 0.00788281 2 0.00586599 0.000162944 0.0211176
189.119 221.794 0.241022 0.00788281 2 0.00586599 0.000162944 0.0211176
189.119 197.838 0.235156 0.00771987 2 0.00439949 0.000162944 0.0211176
189.119 194.905 0.235156 0.00804576 2 0.00439949 0.000162944 0.0211176
189.119 215.993 0.235156 0.00788281 1.97888 0.00439949 0.000122208 0.0211176
189.119 253.572 0.235156 0.00788281 2.02112 0.00439949 0.000122208 0.0211176
189.119 256.738 0.230757 0.00788281 2 0.00439949 0.000122208 0.0158382
189.119 224.134 0.239556 0.00788281 2 0.00439949 0.000122208 0.0158382
189.119 221.228 0.235156 0.0077606 2 0.00329962 0.000122208 0.0158382
189.119 196.789 0.235156 0.00800502 2 0.00329962 0.000122208 0.0158382
189.119 206.305 0.235156 0.00788281 1.98416 0.00329962 9.16561e-05 0.0158382
189.119 204.161 0.235156 0.00788281 2.01584 0.00329962 9.16561e-05 0.0158382
189.119 196.79 0.231857 0.00788281 2 0.00329962 9.16561e-05 0.0118786
189.119 188.922 0.238456 0.00788281 2 0.00329962 9.16561e-05 0.0118786
188.922 206.692 0.238456 0.00779116 2 0.00412453 9.16561e-05 0.0118786
188.922 200.453 0.238456 0.00797447 2 0.00412453 9.16561e-05 0.0118786
188.922 201.306 0.238456 0.00788281 1.98812 0.00412453 6.87421e-05 0.0118786
188.922 198.104 0.238456 0.00788281 2.01188 0.00412453 6.87421e-05 0.0118786
188.922 205.788 0.234331 0.00788281 2 0.00412453 6.87421e-05 0.00890897
188.922 198.785 0.24258 0.00788281 2 0.00412453 6.87421e-05 0.00890897
